username,project,package,class,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,isStatic_method,is_feature_envy
ESII_73716_78239_79177,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::getConstantPool():com.jasml.classes.ConstantPool,0,1,0,0,1,1,6,1,0,2,0,4,1,1,1,2,0,1,0,1,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupUtf8(java.lang.String):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupDouble(double):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupInt(int):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupFloat(float):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupLong(long):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::ensureCapacity():void,0,0,0,0,0,2,7,2,0,1,0,3,1,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.decompiler,SourceCodeBuilder,com.jasml.decompiler.SourceCodeBuilder::toString(com.jasml.classes.Attribute_LineNumberTable):java.lang.String,1,0,7,4,0,2,12,3,0,3,0,11,0.125,0,0,1,0,0,0,0,0,0,0,31,0,173,4,31,2,0,1,828,828,13,1,0,36,44,0,213,0.666666667,1,213,6.870967742,6.870967742,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,2,0,0,4,27,0,0,0,0,31,1,0,0,1,30,29,0,2,0,2,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.helper,IntegerArray,com.jasml.helper.IntegerArray::getAll():int[],0,1,0,0,2,1,5,1,0,1,0,3,1,0,0,2,0,0,0,0,0,1,0,3,0,0,0,2,4,0,1,27,20,0,1,0,0,3,0,4,0.75,0.666666667,3,1.333333333,1.5,5,33,0,943,34,4,48,1,245,233,6694,0,4,0,0,1,1,3,0,0,0,0,0,3,0,0,0,0,3,1,0,1,1,3,0,0,0,FALSE
ESII_73716_78239_79177,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassHeader():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassInfo():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_73716_78239_79177,jasml-0.10,com.jasml.helper,IntegerArray,com.jasml.helper.IntegerArray::add(int):void,1,1,0,0,2,2,10,2,0,2,0,6,1,0,0,4,0,0,0,0,0,1,0,3,0,0,0,2,4,0,1,27,20,0,1,0,0,3,0,4,0.75,0.666666667,3,1.333333333,1.5,5,33,0,943,34,4,48,1,245,233,6694,0,4,0,0,1,1,3,0,0,0,0,0,3,0,0,0,0,3,1,0,1,1,3,0,0,0,TRUE
ESII_77577_78001_78009,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::ensureCapacity():void,0,0,0,0,0,2,7,2,0,1,0,3,1,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,FALSE
ESII_77577_78001_78009,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::getConstantPool():com.jasml.classes.ConstantPool,0,1,0,0,1,1,6,1,0,2,0,4,1,1,1,2,0,1,0,1,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77577_78001_78009,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupUtf8(java.lang.String):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77577_78001_78009,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupDouble(double):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77577_78001_78009,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupInt(int):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77577_78001_78009,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupFloat(float):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77577_78001_78009,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupLong(long):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77577_78001_78009,jasml-0.10,com.jasml.decompiler,SourceCodeBuilder,com.jasml.decompiler.SourceCodeBuilder::toString(com.jasml.classes.Attribute_LineNumberTable):java.lang.String,1,0,7,4,0,2,12,3,0,3,0,11,0.125,0,0,1,0,0,0,0,0,0,0,31,0,173,4,31,2,0,1,828,828,13,1,0,36,44,0,213,0.666666667,1,213,6.870967742,6.870967742,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,2,0,0,4,27,0,0,0,0,31,1,0,0,1,30,29,0,2,0,2,0,0,0,FALSE
ESII_77577_78001_78009,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassHeader():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_77577_78001_78009,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassInfo():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_77978_78022_78302,jasml-0.10,com.jasml.decompiler,SourceCodeBuilder,com.jasml.decompiler.SourceCodeBuilder::toString(com.jasml.classes.Attribute_LineNumberTable):java.lang.String,1,0,7,4,0,2,12,3,0,3,0,11,0.125,0,0,1,0,0,0,0,0,0,0,31,0,173,4,31,2,0,1,828,828,13,1,0,36,44,0,213,0.666666667,1,213,6.870967742,6.870967742,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,2,0,0,4,27,0,0,0,0,31,1,0,0,1,30,29,0,2,0,2,0,0,0,FALSE
ESII_77978_78022_78302,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassHeader():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_77978_78022_78302,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassInfo():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_64909_65930_82889,jasml-0.10,com.jasml.decompiler,SourceCodeBuilder,com.jasml.decompiler.SourceCodeBuilder::toString(com.jasml.classes.Attribute_LineNumberTable):java.lang.String,1,0,7,4,0,2,12,3,0,3,0,11,0.125,0,0,1,0,0,0,0,0,0,0,31,0,173,4,31,2,0,1,828,828,13,1,0,36,44,0,213,0.666666667,1,213,6.870967742,6.870967742,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,2,0,0,4,27,0,0,0,0,31,1,0,0,1,30,29,0,2,0,2,0,0,0,FALSE
ESII_64909_65930_82889,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassHeader():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,FALSE
ESII_64909_65930_82889,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassInfo():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,FALSE
ESII_77879_78547_78549,jasml-0.10,com.jasml.decompiler,SourceCodeBuilder,com.jasml.decompiler.SourceCodeBuilder::toString(com.jasml.classes.Attribute_LineNumberTable):java.lang.String,1,0,7,4,0,2,12,3,0,3,0,11,0.125,0,0,1,0,0,0,0,0,0,0,31,0,173,4,31,2,0,1,828,828,13,1,0,36,44,0,213,0.666666667,1,213,6.870967742,6.870967742,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,2,0,0,4,27,0,0,0,0,31,1,0,0,1,30,29,0,2,0,2,0,0,0,FALSE
ESII_73528_78337_77983_79038,jasml-0.10,com.jasml.decompiler,JavaClassParser,com.jasml.decompiler.JavaClassParser::readVersion():void,0,0,0,0,0,1,5,1,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,21,0,44,31,21,17,0,1,569,569,32,1,0,35,53,0,91,0.911764706,1,91,4.333333333,4.333333333,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,17,0,0,1,20,0,0,0,0,21,1,0,0,1,20,21,0,0,0,17,0,0,0,TRUE
ESII_73528_78337_77983_79038,jasml-0.10,com.jasml.decompiler,JavaClassParser,com.jasml.decompiler.JavaClassParser::readInterfaces():void,0,0,0,0,0,3,10,3,0,1,0,4,1,0,0,3,1,0,0,0,0,0,0,21,0,44,31,21,17,0,1,569,569,32,1,0,35,53,0,91,0.911764706,1,91,4.333333333,4.333333333,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,17,0,0,1,20,0,0,0,0,21,1,0,0,1,20,21,0,0,0,17,0,0,0,TRUE
ESII_73528_78337_77983_79038,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::getConstantPool():com.jasml.classes.ConstantPool,0,1,0,0,1,1,6,1,0,2,0,4,1,1,1,2,0,1,0,1,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_73528_78337_77983_79038,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupUtf8(java.lang.String):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,FALSE
ESII_73528_78337_77983_79038,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::lookupDouble(double):int,1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,FALSE
ESII_77823_78176_78208,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassHeader():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_77823_78176_78208,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassInfo():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_72783_78014,jasml-0.10,com.jasml.decompiler,SourceCodeBuilder,com.jasml.decompiler.SourceCodeBuilder::toString(com.jasml.classes.Attribute_LineNumberTable):java.lang.String,1,0,7,4,0,2,12,3,0,3,0,11,0.125,0,0,1,0,0,0,0,0,0,0,31,0,173,4,31,2,0,1,828,828,13,1,0,36,44,0,213,0.666666667,1,213,6.870967742,6.870967742,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,2,0,0,4,27,0,0,0,0,31,1,0,0,1,30,29,0,2,0,2,0,0,0,TRUE
ESII_72783_78014,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassHeader():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_72783_78014,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassInfo():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,TRUE
ESII_77984_77680_73074,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,"com.jasml.compiler.ConstantPoolGeneratorProduct::lookupUtf8(java.lang.String, com.jasml.compiler.ConstantPoolGenerator):int",1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77984_77680_73074,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,"com.jasml.compiler.ConstantPoolGeneratorProduct::lookupDouble(double, com.jasml.compiler.ConstantPoolGenerator):int",1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77984_77680_73074,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,"com.jasml.compiler.ConstantPoolGeneratorProduct::lookupInt(int, com.jasml.compiler.ConstantPoolGenerator):int",1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77984_77680_73074,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,"com.jasml.compiler.ConstantPoolGeneratorProduct::lookupFloat(float, com.jasml.compiler.ConstantPoolGenerator):int",1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77984_77680_73074,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,"com.jasml.compiler.ConstantPoolGeneratorProduct::lookupLong(long, com.jasml.compiler.ConstantPoolGenerator):int",1,0,3,3,0,3,10,5,0,3,0,8,0.4,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,TRUE
ESII_77984_77680_73074,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGeneratorProduct::ensureCapacity(com.jasml.compiler.ConstantPoolGenerator):void,0,0,0,0,0,2,7,2,0,1,0,3,1,0,0,2,0,0,0,0,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,FALSE
ESII_77984_77680_73074,jasml-0.10,com.jasml.decompiler,SourceCodeBuilder,com.jasml.decompiler.SourceCodeBuilder::toString(com.jasml.classes.Attribute_LineNumberTable):java.lang.String,1,0,7,4,0,2,12,3,0,3,0,11,0.125,0,0,1,0,0,0,0,0,0,0,31,0,173,4,31,2,0,1,828,828,13,1,0,36,44,0,213,0.666666667,1,213,6.870967742,6.870967742,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,2,0,0,4,27,0,0,0,0,31,1,0,0,1,30,29,0,2,0,2,0,0,0,TRUE
ESII_77984_77680_73074,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassHeader():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,FALSE
ESII_77984_77680_73074,jasml-0.10,com.jasml.compiler,JavaClassDumpper,com.jasml.compiler.JavaClassDumpper::dumpClassInfo():void,0,0,3,1,0,1,5,1,0,0,0,5,0.4,0,0,2,0,0,0,0,0,0,0,10,0,96,1,10,3,0,1,243,243,1,1,0,28,12,0,47,0.481481481,1,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0,3,0,0,0,FALSE
ESII_77604_77772_77804_78220,jasml-0.10,com.jasml.compiler,ConstantPoolGenerator,com.jasml.compiler.ConstantPoolGenerator::getConstantPool():com.jasml.classes.ConstantPool,0,1,0,0,1,1,6,1,0,2,0,4,1,1,1,2,0,1,0,1,0,1,0,25,0,11,14,24,6,0,1,312,304,16,1,0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,6,0,0,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,0,6,0,0,0,FALSE
